,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
149,SEER3,619,-493,064,0452,"0,00%",229,400,399,-055,658,305,"11,34%","-9,17%",134,"6,17%","-13,03%","10.653.200,00","1.240.560.000,00",059,"9,28%"
150,LFFE4,389,-491,408,0000,"0,00%",3599,000,-2650,000,-2311,1090,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
151,GPAR3,4451,-488,492,"-2.175,720","15,51%",4697,1692,"-1.625,31",1946,"-1.546,69","-1.795,15","133,87%","44.589,40%",3076,"-0,38%","-100,86%",000,"720.590.000,00",000,"3,89%"
152,AZEV3,250,-487,195,0437,"0,00%",379,-347,-207,-098,-244,-374,"-21,12%","-8,98%",79,"-21,64%","-40,11%","3.164.600,00","119.223.000,00",043,"761,66%"
153,CGOS3,2620,-485,189,0509,"0,00%",167,-083,-25660,-025,-57029,-57029,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
154,TCNO4,085,-482,-595,0000,"0,00%",24,-006,-204,-003,-1427,-1648,"0,00%","0,00%",28,"-1,59%","123,36%",000,"-946.000,00",-3576,"-32,39%"
155,BRKM5,2052,-481,226,0201,"0,00%",186,146,-1100,-035,-2577,1048,"-1,82%","-4,76%",149,"-2,46%","-47,00%","91.137.500,00","7.232.560.000,00",519,"15,94%"
156,NORD3,546,-474,-023,17835,"0,00%",1968,-023,-10448,-021,-21411,-21411,"-17,07%","-376,57%",1,"-1,92%","4,89%",7489,"-156.237.000,00",-024,"14,29%"
157,BIOM3,504,-462,339,3355,"0,00%",1197,877,-593,-428,-752,-748,"-56,59%","-72,57%",159,"-25,43%","-73,28%","59.530,50","120.928.000,00",132,"119,38%"
158,BRPR3,63000,-458,016,1845,"1.071,82%",85,043,632,050,2897,2747,"29,17%","-41,77%",146,"1,41%","-3,43%","9.159.260,00","1.860.360.000,00",065,"-16,85%"
159,PRML3,1152,-441,198,18612,"0,00%",581,2300,-3033,-093,-6315,"1.640,31","-61,36%","-424,99%",202,"-1,96%","-44,84%",000,"2.192.720.000,00",218,"32,85%"
160,BRKM6,1850,-434,204,0181,"0,00%",168,131,-992,-031,-2469,1004,"-1,82%","-4,76%",149,"-2,46%","-47,00%","1.128,68","7.232.560.000,00",519,"15,94%"
161,ADHM3,156,-409,-129,770924,"0,00%",105126,-143,-569,-127,-569,-581,"-13.548,50%","-18.860,60%",0,"521,70%","31,47%","2.064,00","-19.776.000,00",000,"43,48%"
162,BUET4,1849,-404,-072,1451,"0,00%",423,-050,-972,-029,-1918,-3083,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
163,AALR3,977,-403,134,1021,"0,00%",458,-359,-68224,-093,"-1.210,94",1786,"-0,15%","-24,60%",55,"-0,07%","-33,11%","5.276.510,00","865.378.000,00",115,"3,06%"
164,PMET5,065,-395,-016,4518,"0,00%",30248,-022,8999,-016,50388,50388,"5,02%","-114,49%",1,"38,97%","4,10%",000,"-290.863.000,00",-074,"37,74%"
165,LFFE3,311,-392,326,0000,"0,00%",2877,000,-2118,000,-1780,839,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
166,TEND3,1313,-387,235,0630,"0,00%",375,258,-3601,-116,-5001,19704,"-1,75%","-16,60%",139,"-1,30%","-60,77%","46.160.300,00","687.819.000,00",198,"9,40%"
167,FBMC3,8000,-378,-092,3858,"0,00%",1384,-179,-285,-064,-331,-369,"-135,59%","-101,97%",31,"-64,70%","24,19%",000,"-63.552.000,00",-015,"-31,66%"
168,AGXY3,430,-374,070,0066,"0,92%",84,151,154,-100,350,276,"4,29%","-1,69%",108,"12,60%","-18,62%","304.604,00","1.055.090.000,00",200,"60,16%"
169,TLCP4,3411,-357,125,0586,"0,00%",379,-196,-1891,-095,-3616,-3616,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
170,BECE3,910,-342,872,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-255,20%",000,"96.496.000,00",000,"12,81%"
171,BECE4,875,-329,838,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-255,20%",000,"96.496.000,00",000,"12,81%"
172,AZUL4,1448,-311,-026,0287,"0,00%",294,-041,226,-016,1193,589,"12,72%","-9,23%",28,"16,43%","8,24%","163.286.000,00","-19.682.000.000,00",-113,"15,81%"
173,BAHI3,999,-298,406,0705,"0,00%",408,-131,-1355,-050,-2214,-48422,"-5,20%","-24,70%",19,"-3,19%","-136,46%","31.409,00","64.866.000,00",295,"68,18%"
174,MRFG3,713,-290,116,0034,"12,76%",37,085,219,-008,2243,531,"1,56%","-3,61%",114,"2,35%","-39,99%","102.452.000,00","4.053.750.000,00",1533,"33,34%"
175,PNOR5,187,-290,055,0354,"0,00%",205,070,852,-232,457,457,"4,15%","-11,74%",250,"3,61%","-18,84%",000,"158.071.000,00",042,"1,34%"
176,PNOR6,187,-290,055,0354,"0,00%",205,070,852,-232,457,457,"4,15%","-11,74%",250,"3,61%","-18,84%",000,"158.071.000,00",042,"1,34%"
177,STRP4,021,-285,-043,0416,"0,00%",111,-018,-045,-009,-115,-115,"-91,82%","-14,58%",13,"-25,49%","14,95%",000,"-12.498.000,00",-066,"-36,39%"
178,APTI4,"3.500,00",-283,031,1473,"0,00%",136,037,927,-114,592,480,"15,88%","-52,14%",640,"1,75%","-10,90%",000,"215.696.000,00",025,"1,41%"
179,KRSA3,081,-282,060,0289,"0,00%",131,091,274,-028,1259,733,"10,54%","-9,75%",202,"5,41%","-21,17%","868.094,00","1.050.430.000,00",232,"24,84%"
180,WEST3,148,-281,057,0738,"0,00%",418,099,-199,120,-049,-068,"-37,16%","-26,27%",316,"-39,30%","-20,29%","3.111.950,00","286.731.000,00",009,"-9,89%"
181,LIXC3,175,-262,152,395995,"0,00%",69,028,-421,384,-637,-668,"-9.413,21%","-14.386,80%",134,"-1,90%","-57,85%",000,"13.842.000,00",079,"-75,90%"
182,TRAD3,110,-248,063,5021,"0,00%",596,255,-340,255,-212,-274,"-147,87%","-202,45%",492,"-22,70%","-25,59%","1.689.500,00","485.762.000,00",000,"-40,48%"
183,CVCB3,257,-244,215,0932,"0,00%",277,-294,-1440,-082,-1462,878,"-6,47%","-38,14%",85,"-3,06%","-88,07%","58.806.500,00","529.943.000,00",149,"-9,24%"
184,BICB4,825,-243,221,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-91,00%",000,"944.626.000,00",000,"-31,19%"
185,BICB3,800,-235,214,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-91,00%",000,"944.626.000,00",000,"-31,19%"
186,ARLA4,338,-221,-062,2137,"0,00%",442,-031,-674,-029,-1787,-1787,"-31,72%","-96,55%",10,"-13,71%","28,00%",000,"-24.319.000,00",-102,"-47,46%"
187,LIXC4,145,-217,126,328110,"0,00%",57,023,-349,318,-565,-592,"-9.413,21%","-14.386,80%",134,"-1,90%","-57,85%",000,"13.842.000,00",079,"-75,90%"
188,MMXM3,1400,-217,-011,0000,"0,00%",710,-010,470,-009,1864,1864,"0,00%","0,00%",1,"25,93%","4,97%",000,"-842.661.000,00",-032,"-28,51%"
189,OGXP3,163,-215,-098,0000,"0,00%",925,000,-1646,000,-1646,-1646,"0,00%","0,00%",0,"0,00%","45,53%",000,"-53.901.000,00",000,"0,00%"
190,CTSA3,275,-212,030,0459,"0,00%",138,-276,-128,-040,-320,-394,"-35,76%","-21,65%",80,"-11,96%","-14,26%","11.321,90","253.252.000,00",046,"-16,81%"
191,VTLM3,079,-207,-065,390404,"0,00%",53237,-072,-288,-064,-288,-294,"-13.548,50%","-18.860,60%",0,"521,70%","31,47%",000,"-19.776.000,00",000,"43,48%"
192,IFCM3,142,-199,039,0555,"0,00%",166,2231,-749,-057,-1461,1259,"-7,41%","-27,93%",103,"-2,79%","-19,52%","12.455.000,00","1.416.870.000,00",053,"44,47%"
193,SJOS3,119,-197,-009,6172,"0,00%",3601,-010,2189,-009,5932,5932,"28,20%","-313,14%",2,"-1,82%","4,72%",000,"-172.689.000,00",-016,"-19,49%"
194,ARCZ3,366,-188,195,1096,"0,00%",369,153,950,-084,2818,2818,"11,54%","-58,02%",286,"4,03%","-103,98%",000,"1.934.210.000,00",392,"0,75%"
195,ARCZ6,363,-186,194,1087,"0,00%",366,152,942,-084,2810,2810,"11,54%","-58,02%",286,"4,03%","-103,98%",000,"1.934.210.000,00",392,"0,75%"
196,TXRX4,307,-186,-004,0067,"0,00%",57,-007,069,-003,1653,1332,"9,84%","-3,63%",37,"11,59%","2,04%","1.867,07","-345.671.000,00",-087,"27,00%"
197,JFEN3,232,-183,-008,0652,"0,00%",43,-030,-087,-005,-1146,-1179,"-74,74%","-38,18%",85,"-5,32%","4,17%","22.051,30","-640.874.000,00",-095,"-28,68%"
198,BISA3,158,-177,118,1692,"0,00%",321,086,-402,-764,-621,-928,"-42,05%","-96,36%",222,"-8,50%","-66,94%",000,"1.788.370.000,00",077,"-24,23%"
199,FRIO3,4505,-176,-044,0099,"0,00%",107,-031,241,-023,2003,1164,"4,11%","-4,93%",68,"6,28%","25,22%","1.514,55","-416.793.000,00",-361,"11,11%"
200,BCAL6,028,-170,-007,1946,"0,00%",13030,-009,3877,-007,45265,45265,"5,02%","-114,49%",1,"38,97%","4,10%",000,"-290.863.000,00",-074,"37,74%"
201,DJON4,018,-170,022,-0956,"0,00%",166,-129,-142,-085,-198,-198,"67,37%","56,33%",24,"-12,02%","-12,84%",000,"2.702.000,00",009,"45,19%"
202,SPRI6,1100,-168,124,0000,"0,00%",1196,233,-321,247,-286,-288,"0,00%","0,00%",6647,"-42,86%","-73,82%",000,"22.420.000,00",000,"-7,33%"
203,DOTZ3,107,-167,-069,0994,"0,00%",445,-092,-287,-039,-279,-582,"-34,60%","-59,40%",51,"-28,64%","41,49%","294.283,00","-203.578.000,00",-052,"13,86%"
204,BLUT4,152,-166,014,0000,"0,00%",41,-022,-1269,-006,-2374,-2374,"0,00%","0,00%",0,"-0,33%","-8,24%","10.453,20","56.569.000,00",012,"0,00%"
205,ARLA3,247,-162,-045,1562,"0,00%",323,-022,-492,-021,-1606,-1606,"-31,72%","-96,55%",10,"-13,71%","28,00%",000,"-24.319.000,00",-102,"-47,46%"
206,SPRI3,1051,-161,119,0000,"0,00%",1143,223,-307,236,-272,-274,"0,00%","0,00%",6647,"-42,86%","-73,82%",000,"22.420.000,00",000,"-7,33%"
207,SCLO4,041,-160,-244,0000,"0,00%",21113,-224,-279,-222,-298,-298,"0,00%","0,00%",1,"-782,71%","152,59%",000,"-161.226,00",-017,"-66,45%"
208,SDIA4,642,-159,941,0397,"0,00%",418,-329,953,-083,2315,2315,"4,16%","-25,09%",78,"5,89%","-590,66%",000,"459.230.000,00",1727,"13,42%"
209,SDIA3,642,-159,941,0397,"0,00%",418,-329,953,-083,2315,2315,"4,16%","-25,09%",78,"5,89%","-590,66%",000,"459.230.000,00",1727,"13,42%"
210,DUQE3,2800,-158,-1129,12103,"0,00%",428,-074,-165,-057,-270,-298,"-732,92%","-767,60%",33,"-28,21%","715,74%",000,"-6.987.000,00",-719,"-42,70%"
211,ESTR3,1259,-157,-019,0585,"0,00%",397,-018,2789,-015,4852,3087,"2,10%","-37,27%",18,"1,59%","12,01%",11425,"-539.624.000,00",-014,"11,30%"
212,GFSA3,414,-147,015,0209,"0,00%",48,012,-317,139,-2286,-3787,"-6,59%","-14,20%",232,"-1,62%","-10,02%","14.164.900,00","1.776.580.000,00",110,"24,59%"
213,GSHP3,1380,-143,-004,0173,"0,00%",17,-041,060,-001,3798,3617,"28,88%","-12,06%",78,"3,17%","2,46%",51207,"-756.780.000,00",-234,"0,29%"
214,CTSA4,185,-143,020,0309,"0,00%",93,-186,-086,-027,-278,-342,"-35,76%","-21,65%",80,"-11,96%","-14,26%","85.556,90","253.252.000,00",046,"-16,81%"
215,RCTB33,5700,-139,000,0013,"0,00%",1,000,-002,-001,343,1703,"-78,90%","-0,91%",570,"-11,09%","-0,21%",000,"1.676.680.000,00",008,"76,55%"
216,SPRI5,852,-130,096,0000,"0,00%",927,181,-249,191,-214,-215,"0,00%","0,00%",6647,"-42,86%","-73,82%",000,"22.420.000,00",000,"-7,33%"
217,BHIA3,063,-130,032,0049,"0,00%",45,-041,079,-011,490,307,"6,19%","-3,76%",79,"7,85%","-25,05%","133.713.000,00","4.610.000.000,00",189,"5,34%"
218,IDVL4,267,-126,116,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-91,76%",000,"237.683.000,00",000,"0,00%"
219,VIVR3,336,-123,427,0707,"0,00%",242,562,-413,-056,-425,-447,"-17,11%","-57,15%",109,"-6,69%","-346,16%","1.985.350,00","18.455.000,00",179,"65,96%"
220,PMET6,020,-121,-005,1390,"0,00%",9307,-007,2769,-005,44157,44157,"5,02%","-114,49%",1,"38,97%","4,10%",000,"-290.863.000,00",-074,"37,74%"
221,LIGH3,1666,-118,554,0537,"0,00%",335,-060,-311,-041,-716,-1031,"-17,25%","-45,36%",17,"-11,68%","-467,97%",000,"1.180.980.000,00",740,"4,74%"
222,LGLO4,10000,-105,065,0225,"0,00%",192,-032,-124,-032,-213,-213,"-18,10%","-21,47%",14,"-18,37%","-62,51%",000,"5.191.000,00",049,"-11,42%"
223,IDVL3,216,-102,093,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-91,76%",000,"237.683.000,00",000,"0,00%"
224,RCTB31,4100,-100,000,0009,"0,00%",1,000,-001,000,344,1706,"-78,90%","-0,91%",570,"-11,09%","-0,21%",000,"1.676.680.000,00",008,"76,55%"
225,CTNM3,935,-094,057,0161,"0,00%",76,-1209,-226,-020,-1074,-7821,"-7,12%","-29,95%",98,"-4,02%","-60,74%","4.285,30","504.079.000,00",275,"-1,10%"
226,FHER3,732,-087,388,0070,"0,00%",147,076,-095,-067,-086,-096,"-7,36%","-8,02%",135,"-27,71%","-443,86%","381.069,00","101.642.000,00",031,"37,98%"
227,TPIS3,425,-086,025,0220,"4,32%",67,-052,-113,-010,-1064,1984,"-19,44%","-25,77%",30,"-6,26%","-28,47%","233.315,00","760.673.000,00",213,"-1,64%"
228,DHBI3,1900,-083,-017,0869,"0,00%",343,-016,-368,-013,-2458,-5955,"-23,58%","-154,81%",12,"-10,50%","21,03%",000,"-456.340.000,00",-099,"-23,62%"
229,LETO5,206,-083,-014,0000,"0,00%",248,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","17,05%",000,"-58.642.000,00",000,"-17,38%"
230,RCTB41,3351,-082,000,0007,"0,00%",1,000,-001,000,344,1707,"-78,90%","-0,91%",570,"-11,09%","-0,21%",000,"1.676.680.000,00",008,"76,55%"
231,IENG3,015,-081,099,1717,"0,00%",110,-117,388,-030,2511,2511,"44,29%","-224,61%",85,"2,84%","-122,41%",000,"52.234.000,00",545,"8,13%"
232,ESTR4,630,-079,-009,0293,"0,00%",199,-009,1396,-008,3459,2200,"2,10%","-37,27%",18,"1,59%","12,01%",40973,"-539.624.000,00",-014,"11,30%"
233,CTSA8,100,-077,011,0167,"0,00%",50,-100,-047,-015,-239,-293,"-35,76%","-21,65%",80,"-11,96%","-14,26%",000,"253.252.000,00",046,"-16,81%"
234,LATM11,2865,-068,002,0006,"0,00%",3,-002,005,000,774,774,"11,46%","-0,39%",49,"6,55%","-2,37%",000,"11.357.000.000,00",292,"16,69%"
235,FRTA3,240,-068,-007,0664,"0,00%",157,-005,-116,-005,-1605,-1748,"-57,42%","-97,99%",4,"-18,54%","10,01%","10.821,50","-72.724.000,00",-088,"-1,17%"
236,CELM3,1500,-067,-016,0257,"0,00%",132,-021,-102,-010,-426,-426,"-25,14%","-38,36%",44,"-15,60%","23,41%",000,"-11.104.000,00",-066,"5,80%"
237,IENG5,012,-065,079,1374,"0,00%",88,-093,310,-024,2433,2433,"44,29%","-224,61%",85,"2,84%","-122,41%",000,"52.234.000,00",545,"8,13%"
238,BAHI11,200,-060,081,0141,"0,00%",82,-026,-271,-010,-1131,-24730,"-5,20%","-24,70%",19,"-3,19%","-136,46%",000,"64.866.000,00",295,"68,18%"
239,GPIV33,292,-058,021,-1075,"0,00%",73,-072,-073,-028,-191,-191,"148,12%","188,80%",60,"-11,81%","-37,04%","56.200,90","1.076.900.000,00",076,"0,00%"
240,INEP3,504,-058,-012,24374,"0,00%",169,-017,-399,-007,-2068,-2300,"-610,69%","-4.032,96%",8,"-4,47%","21,28%","402.200,00","-1.776.680.000,00",-051,"-19,25%"
241,RCTB42,2000,-049,000,0004,"0,00%",0,000,-001,000,344,1708,"-78,90%","-0,91%",570,"-11,09%","-0,21%",000,"1.676.680.000,00",008,"76,55%"
242,REEM4,463,-048,-008,0197,"0,00%",137,-014,-433,-007,-384,-601,"-4,54%","-40,65%",45,"4,61%","15,78%",000,"-372.708.000,00",000,"-13,59%"
243,CCXC3,116,-048,-004,0000,"0,00%",185,000,-065,000,-052,-052,"0,00%","0,00%",0,"0,00%","7,85%",000,"-52.699.000,00",000,"0,00%"
244,PCAR3,350,-046,008,0148,"0,00%",21,009,1039,-055,4272,498,"1,42%","-29,00%",160,"0,24%","-18,46%","51.878.200,00","11.220.000.000,00",055,"-36,93%"
245,INEP4,372,-043,-009,17990,"0,00%",125,-013,-295,-005,-1963,-2184,"-610,69%","-4.032,96%",8,"-4,47%","21,28%","149.401,00","-1.776.680.000,00",-051,"-19,25%"
246,LIGT3,590,-042,072,0166,"0,00%",94,-020,-152,-014,-743,-1557,"-10,92%","-39,74%",27,"-7,13%","-172,20%","12.982.500,00","3.060.190.000,00",337,"3,20%"
247,DOCA3,1100,-040,-003,-3064,"0,00%",30,-032,-026,-002,-686,-676,"1.165,92%","636,17%",61,"-12,48%","8,24%",000,"-390.317.000,00",-082,"-38,80%"
248,FGUI4,038,-039,-007,0507,"0,00%",798,-007,-183,-006,-1424,-1424,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
249,SEQL3,051,-037,029,0078,"0,00%",56,1811,-064,-011,-614,-20181,"-12,29%","-21,33%",101,"-9,75%","-79,53%","8.031.440,00","362.608.000,00",277,"1,33%"
250,WISA4,025,-035,-001,0219,"0,00%",29,-006,-031,-001,-1927,-1927,"-71,41%","-62,75%",18,"-9,78%","2,39%",000,"-205.386.000,00",-052,"-48,66%"
251,AMAR3,060,-033,068,0081,"0,00%",77,-4999,1908,-018,11656,494,"0,42%","-24,64%",100,"0,58%","-206,06%","3.813.080,00","304.199.000,00",457,"-0,31%"
252,LETO3,080,-032,-005,0000,"0,00%",96,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","17,05%",000,"-58.642.000,00",000,"-17,38%"
253,WISA3,020,-028,-001,0175,"0,00%",23,-005,-025,-001,-1921,-1921,"-71,41%","-62,75%",18,"-9,78%","2,39%",000,"-205.386.000,00",-052,"-48,66%"
254,AVLL3,487,-027,-027,0409,"0,00%",98,-017,-918,-009,-7243,-10449,"-4,45%","-151,27%",32,"-1,22%","99,81%","10.015,90","-516.453.000,00",-213,"-1,63%"
255,CTNM4,194,-019,012,0033,"0,00%",16,-251,-047,-004,-895,-6518,"-7,12%","-29,95%",98,"-4,02%","-60,74%","41.764,10","504.079.000,00",275,"-1,10%"
256,DOCA4,500,-018,-001,-1393,"0,00%",14,-015,-012,-001,-671,-662,"1.165,92%","636,17%",61,"-12,48%","8,24%",000,"-390.317.000,00",-082,"-38,80%"
257,RPMG3,235,-017,-003,0030,"0,00%",28,-004,-015,-003,-016,-016,"-19,56%","-17,30%",55,"-19,09%","19,09%","25.777,50","-4.764.840.000,00",000,"52,91%"
258,SGPS3,156,-017,013,0054,"0,00%",27,113,-064,-006,-718,-3961,"-8,47%","-31,40%",107,"-5,05%","-75,00%","385.754,00","605.751.000,00",175,"0,03%"
259,DUQE4,295,-017,-119,1275,"0,00%",45,-008,-017,-006,-123,-135,"-732,92%","-767,60%",33,"-28,21%","715,74%",000,"-6.987.000,00",-719,"-42,70%"
260,SJOS4,009,-015,-001,0467,"0,00%",272,-001,166,-001,3909,3909,"28,20%","-313,14%",2,"-1,82%","4,72%",000,"-172.689.000,00",-016,"-19,49%"
261,FTRX3,013,-015,-002,0206,"0,00%",23,-004,-019,-001,-177,-227,"-106,22%","-138,83%",6,"-11,99%","13,50%",000,"-154.535.000,00",-016,"-31,25%"
262,MEND6,950,-014,-001,61325,"0,00%",103,-004,-010,-001,-1265,-1266,"-62.211,50%","-45.405,10%",0,"-105,05%","4,71%",000,"-15.390.200.000,00",-081,"-8,49%"
263,FTRX4,011,-013,-002,0174,"0,00%",19,-003,-016,-001,-174,-224,"-106,22%","-138,83%",6,"-11,99%","13,50%",000,"-154.535.000,00",-016,"-31,25%"
264,SNSY5,399,-010,-002,0036,"0,00%",63,733,146,-001,738,416,"2,44%","-34,58%",102,"4,84%","16,03%","36.040,40","-1.863.700.000,00",-007,"21,43%"
265,NEXP3,568,-010,-012,0113,"0,00%",116,-027,-376,-007,-1625,760,"-3,00%","-111,08%",45,"-3,35%","117,25%","36.815,70","-129.418.000,00",-043,"1,19%"
266,FBMC4,196,-009,-002,0095,"0,00%",34,-004,-007,-002,-053,-059,"-135,59%","-101,97%",31,"-64,70%","24,19%",000,"-63.552.000,00",-015,"-31,66%"
267,MEND5,650,-009,000,41959,"0,00%",71,-003,-007,000,-1262,-1263,"-62.211,50%","-45.405,10%",0,"-105,05%","4,71%",000,"-15.390.200.000,00",-081,"-8,49%"
268,PMAM4,584,-008,-007,0188,"0,00%",121,-008,-042,-005,-621,-747,"-44,52%","-230,24%",19,"-39,03%","85,52%",000,"-3.625.740.000,00",-096,"-26,24%"
269,TENE7,980,-007,-001,0000,"0,00%",76,-271,-084,-001,-118,-182,"0,00%","0,00%",8,"-9,21%","14,52%",000,"-113.290.000,00",000,"0,00%"
270,PMAM3,486,-007,-006,0157,"0,00%",100,-007,-035,-004,-613,-739,"-44,52%","-230,24%",19,"-39,03%","85,52%","126.492,00","-3.625.740.000,00",-096,"-26,24%"
271,VPTA4,1050,-007,-001,0260,"0,00%",54,-002,-013,-001,-689,-689,"-193,57%","-396,38%",23,"-45,00%","10,11%",000,"-867.658.000,00",-034,"-58,91%"
272,OSXB3,520,-006,000,0449,"0,00%",6,-002,-053,000,-18648,-31446,"-83,94%","-990,60%",1,"-1,21%","4,87%","17.351,20","-6.022.890.000,00",-095,"45,42%"
273,OIBR4,192,-006,-005,0122,"0,00%",43,-065,-031,-003,-559,-1883,"-38,68%","-219,44%",83,"-17,89%","95,20%","175.354,00","-23.993.100.000,00",-099,"-17,80%"
274,VPSC4,999,-005,430,0029,"0,00%",33,-006,-013,-006,-020,-020,"-22,82%","-55,90%",43,"-28,56%","-8.246,83%",000,"1.232.000,00",615,"-10,02%"
275,TEKA4,1500,-005,000,0027,"0,00%",7,000,-237,000,-17085,41359,"-1,15%","-54,76%",4,"-0,47%","7,57%","7.830,73","-1.993.950.000,00",-027,"20,80%"
276,VAGV3,114,-005,-001,0014,"0,00%",37,-008,-027,-001,-890,-890,"-5,08%","-29,29%",52,"-15,14%","20,73%",000,"-8.194.580.000,00",-031,"1,06%"
277,DHBI4,101,-004,-001,0046,"0,00%",18,-001,-020,-001,-2109,-5110,"-23,58%","-154,81%",12,"-10,50%","21,03%",000,"-456.340.000,00",-099,"-23,62%"
278,VAGV4,102,-004,-001,0012,"0,00%",33,-007,-024,-001,-887,-887,"-5,08%","-29,29%",52,"-15,14%","20,73%",000,"-8.194.580.000,00",-031,"1,06%"
279,GAFP3,012,-004,-001,0372,"0,00%",15,-009,-048,-001,-4692,-4692,"-77,57%","-981,28%",51,"-3,21%","38,79%",000,"-80.712.500,00",-143,"-58,09%"
280,ARTE3,770,-004,-004,0000,"0,00%",103,000,-052,000,-1585,-1585,"0,00%","0,00%",0,"0,00%","102,90%",000,"-33.570.000,00",000,"-64,35%"
281,TROR3,263,-003,-001,0598,"0,00%",532,-001,-657,-001,-72892,-72892,"-9,11%","-1.745,52%",1,"-9,77%","21,14%",000,"-1.959.650.000,00",-080,"6,34%"
282,VPSC3,603,-003,259,0017,"0,00%",20,-003,-008,-004,-015,-015,"-22,82%","-55,90%",43,"-28,56%","-8.246,83%",000,"1.232.000,00",615,"-10,02%"
283,VPTA3,500,-003,000,0124,"0,00%",26,-001,-006,000,-682,-682,"-193,57%","-396,38%",23,"-45,00%","10,11%",000,"-867.658.000,00",-034,"-58,91%"
284,ARTE4,681,-003,-003,0000,"0,00%",91,000,-046,000,-1579,-1579,"0,00%","0,00%",0,"0,00%","102,90%",000,"-33.570.000,00",000,"-64,35%"
285,TEKA3,823,-003,000,0015,"0,00%",4,000,-130,000,-16978,41100,"-1,15%","-54,76%",4,"-0,47%","7,57%",000,"-1.993.950.000,00",-027,"20,80%"
286,TROR4,156,-002,000,0355,"0,00%",316,000,-390,000,-72624,-72624,"-9,11%","-1.745,52%",1,"-9,77%","21,14%",000,"-1.959.650.000,00",-080,"6,34%"
287,RPMG4,026,-002,000,0003,"0,00%",3,000,-002,000,-002,-002,"-19,56%","-17,30%",55,"-19,09%","19,09%",000,"-4.764.840.000,00",000,"52,91%"
288,OIBR3,061,-002,-002,0039,"0,00%",14,-021,-010,-001,-537,-1810,"-38,68%","-219,44%",83,"-17,89%","95,20%","5.485.810,00","-23.993.100.000,00",-099,"-17,80%"
289,PDGR3,410,-002,000,0120,"0,00%",12,000,-028,000,-2810,-2855,"-42,22%","-742,66%",24,"-6,14%","15,85%","438.024,00","-5.155.050.000,00",-027,"-5,98%"
290,GAFP4,005,-002,-001,0155,"0,00%",6,-004,-020,000,-4665,-4665,"-77,57%","-981,28%",51,"-3,21%","38,79%",000,"-80.712.500,00",-143,"-58,09%"
291,MILK33,030,-002,-002,0077,"0,00%",29,-008,-004,-002,-011,-012,"-176,80%","-508,08%",50,"-70,91%","165,12%",000,"-516.285.000,00",-004,"-42,04%"
292,TENE5,050,000,000,0000,"0,00%",4,-014,-004,000,-038,-059,"0,00%","0,00%",8,"-9,21%","14,52%",000,"-113.290.000,00",000,"0,00%"
293,CGOS4,1600,000,000,0000,"0,00%",0,000,-016,000,-31385,-31385,"-0,20%","-10,48%",54,"-0,08%","-39,02%",000,"453.387.000,00",248,"8,97%"
294,CBMA3,001,000,000,2326,"0,00%",7,-057,355,000,"64.472,20","64.472,20","65,53%","-466.203,00%",63,"0,20%","9,50%",000,"-20.884.400.000,00",-089,"-6,75%"
295,CBMA4,001,000,000,2326,"0,00%",7,-057,355,000,"64.472,20","64.472,20","65,53%","-466.203,00%",63,"0,20%","9,50%",000,"-20.884.400.000,00",-089,"-6,75%"
296,BOVH3,1571,000,616,0000,"0,00%",4874,690,000,691,000,000,"0,00%","0,00%",440,"0,00%","0,00%",000,"1.843.320.000,00",000,"0,00%"
297,ECIS4,14500,000,000,0000,"0,00%",0,000,000,000,153,153,"34,90%","14,18%",138,"12,48%","7,33%",000,"129.346.000,00",038,"4,66%"
298,ECIS3,21165,000,000,0000,"0,00%",0,000,000,000,153,153,"34,90%","14,18%",138,"12,48%","7,33%",000,"129.346.000,00",038,"4,66%"
299,BPNM3,000,000,000,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","8,65%",000,"7.896.560.000,00",000,"15,86%"
